OBJECTID,ID,P_UST,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2,P_UST_D2
40500,110010078041,88.05451073,98.3042983,93.98257672,91.77715449,92.38105941,95.67227509,71.96794643,94.81489914,93.84279514,94.73535826,92.52451504,91.37926898,95.70744915
40501,110010078042,72.15002634,93.88868311,92.15076658,89.06345716,89.73853163,90.53245599,60.88418687,93.37508415,92.28668317,93.23680045,89.79918973,88.65085566,88.23322749
40502,110010078043,80.74787864,91.94083261,85.73977392,80.42928647,81.04679787,93.51943302,75.83013483,89.50282072,86.37593531,89.62724078,80.91670216,80.16284579,87.2792918
40503,110010078061,75.10320754,90.79706181,84.99639145,78.76113246,79.37152568,90.77791322,60.93633707,86.72930592,89.95466999,90.35240304,79.2497065,78.546667,83.97778851
40504,110010078062,89.91008927,91.89280511,88.90895211,83.51916536,84.25089986,96.53316374,65.65653854,90.39471984,91.22778652,91.89696863,84.21091126,83.30048636,93.40060606
40505,110010078071,94.84980168,95.38966671,90.09220563,85.57603396,86.22925787,94.23608794,60.88691024,90.19528216,93.31996706,90.90188528,86.24242293,85.14988249,96.68581198
40506,110010078072,93.78805974,85.4732669,84.38219585,78.26811656,78.89765458,88.72536779,60.82664208,86.22155668,89.6617226,87.95211702,78.77277138,77.96882552,93.52641233
40507,110010078081,91.86300263,93.06281242,96.23642376,95.35738256,95.69609736,94.29532671,60.99904343,96.02121318,95.47521613,95.36198546,95.87288571,94.81988162,98.05762301
40508,110010078082,92.67551879,88.0716239,86.94195122,82.11533196,82.76047856,95.0246704,60.76894042,88.00275049,90.97850161,89.42670071,82.75014454,81.75227245,94.38191997
40509,110010078083,90.57162176,86.29437136,75.74246976,70.03930407,70.47259688,79.77681588,60.59528687,79.98706692,82.12354466,81.64152859,70.30032833,69.98069686,85.7559465
40510,110010078091,80.46896288,97.87284771,92.05890469,88.27287395,88.93474375,92.31863806,60.98075602,92.39992787,93.94069547,93.32312575,89.01217517,87.9133313,91.18396643
40511,110010078092,84.62995134,92.93291763,88.11996246,82.63086181,83.30773076,95.30071891,68.20669536,90.3052255,89.56686602,91.22675395,83.28762899,82.3908065,90.29808835
40512,110010079011,92.8462893,88.81869148,81.54513837,73.62427383,77.11983165,94.18836958,74.42641232,90.80244996,78.86696842,94.17953578,73.93243308,73.62777903,90.23382812
40513,110010079012,16.24488857,77.5379193,69.57352522,63.95079569,65.5211931,79.8728072,70.93817533,81.3231846,67.80402386,85.00816707,64.42637059,64.38585235,63.67139863
40514,110010079013,16.24488857,93.16898033,87.71414084,80.38591737,84.57456949,91.43345496,75.07228745,95.49601449,81.56806668,96.7736747,80.93467086,80.29122483,63.67139863
40515,110010079014,89.03434178,94.81287271,89.92827238,83.24028889,87.56339822,96.77045069,75.67441914,95.71882541,84.06927392,97.97744131,83.92663616,83.15805939,92.8405155
40516,110010079031,90.81571333,93.57833323,85.24999882,77.7908632,81.80950472,93.60367898,76.63583903,93.53282908,81.18249919,94.85618215,78.27241551,77.76620979,91.24126695
40517,110010080011,95.14156192,8.910728268,21.10863495,34.12640818,33.75441801,2.881782621,38.29725103,9.404178833,21.31538657,1.493050152,44.13132581,43.33733441,2.93064177
40518,110010080012,88.39377746,2.321718264,9.99461701,19.93690593,19.70897129,3.969044269,36.26314535,3.970058592,14.54991183,0.648567274,31.75309669,30.49220711,3.34000534
40519,110010080013,46.49416568,15.86930564,32.17163971,44.96576177,44.62877468,17.02230936,40.91575454,13.63001439,32.41847152,3.889321737,51.00801832,50.68396287,34.1658417
40520,110010080021,77.60794815,22.97480013,33.29245098,45.36724718,45.05639716,13.91356574,39.35405542,12.09751223,35.19694949,5.346694997,51.27620293,50.96058958,19.51548698
40521,110010080022,77.00465058,0.24814442,2.3759069,5.634925359,5.678768229,1.817611746,32.52230617,0.974327668,8.375103572,0.231942173,13.09361133,12.01821581,3.234857193
40522,110010081001,47.91932346,9.048569918,16.85771101,31.14943077,30.82871079,5.353871783,39.05861652,7.15422043,20.07058449,0.996338468,41.91064486,41.08435748,28.02958641
40523,110010081002,58.42447796,0.593844374,3.450051873,9.74262851,9.672293093,1.658188336,27.93434375,1.67650997,10.07900334,0.252002155,19.52395172,18.34424932,12.59485011
40524,110010081003,60.20441665,3.527463131,10.32103232,22.44506886,22.24284935,4.646763912,27.51703563,3.134154863,17.64258186,0.551933645,34.2426766,33.18669147,17.46310873
40525,110010082001,60.74223636,0.494336497,3.456458169,11.11194054,11.03434213,2.175724432,25.85276933,1.684732124,11.54861807,0.224977274,21.24550023,20.2462159,12.07420698
40526,110010082002,85.53028969,1.042395943,3.821965516,12.01769867,11.95448691,1.647514926,26.27152777,2.231316643,11.70051756,0.235618211,22.45738823,21.43882156,2.742281585
40527,110010083011,72.11263642,6.799844686,5.17284675,15.43992296,15.34457058,2.387640525,31.98728529,4.105900036,10.45923939,0.278150556,26.65904614,25.65177921,8.696175478
40528,110010083012,78.68496006,1.101974396,4.363499514,13.62846339,13.54588885,1.657727926,27.55724237,3.15511541,10.84101165,0.258255504,24.48364999,23.47902708,5.347885182
40529,110010083021,51.19860071,0.125041369,1.315595843,4.675197084,4.655687957,0.831366463,26.13821288,1.288291694,5.726063406,0.10298423,10.99382938,10.19145077,12.99537936
40530,110010084021,94.60084083,13.3393983,18.31223381,32.8674303,32.53813912,2.717845165,38.94546643,9.114657804,19.45874589,1.192014449,43.17259415,42.38315755,2.984945178
40531,110010084022,88.02759194,63.37063395,58.45697104,58.28056299,58.27736061,59.80864431,62.98526689,59.13226516,58.55727565,63.12766031,59.02994541,59.03019128,64.92988936
40532,110010084101,92.99674953,8.833407097,18.14595852,33.02536273,32.69205943,2.02932293,39.22730209,10.45804738,17.39644435,1.029115199,43.24476907,42.50284337,3.915776524
40533,110010087011,98.52111683,39.18323776,52.36947332,56.14882613,56.14056072,17.08989372,,47.63269802,42.80583612,15.70577959,57.59427678,57.5832226,16.69559948
40534,110010087012,94.87342246,79.18730348,69.22446912,64.73255101,64.65527394,87.5159291,,73.44661884,76.46976914,88.44843238,63.83520947,63.75524045,81.14033939
40535,110010087021,97.86063033,93.73432978,87.22978486,82.94612731,82.59460937,93.64074971,,88.82363362,91.80968484,97.93819661,79.35381279,78.50363587,96.80870528
40536,110010087022,99.70128339,67.49710857,64.85601878,61.8333528,61.7587144,70.73898565,,69.11437879,70.68908374,82.70142977,61.58620726,61.55565216,85.28688009
40537,110010088021,96.41984466,79.65133355,71.45585373,66.69975494,66.6287616,83.88744851,70.60724334,79.61515668,72.98233756,88.30511021,65.30817194,65.260941,85.4286249
40538,110010088022,97.82332394,91.55263232,87.63459308,83.77552909,83.43709965,96.15177223,74.49035366,93.25524039,83.52327779,97.70525113,79.96836646,79.26320504,97.00129117
40539,110010088023,95.80141035,90.11032265,81.98824382,76.94369403,76.74145135,91.75505882,72.50891638,88.88242552,81.12914177,95.47588897,73.65195226,73.31003973,92.61895696
40540,110010088024,90.89163396,87.76221514,79.66810002,74.51857057,74.28630735,84.27382179,72.13552806,86.52483312,80.19734767,93.8774355,71.50860933,71.28037992,86.91854716
40541,110010088031,97.49486734,99.07445132,98.01751004,97.87320665,97.74204785,98.79045567,76.79278469,97.73201657,96.85506518,99.71175543,96.38692181,95.41156857,99.49852117
40542,110010088041,94.72998566,91.63182901,86.7256914,83.48044314,83.13175929,92.45660838,74.05697645,91.79537975,86.55316495,96.82272105,79.71637928,79.00078748,94.52882733
40543,110010088042,95.63002188,95.12495025,91.82531497,90.47911232,90.15692102,97.28662624,75.65661094,94.83819798,90.51164972,98.13947445,86.81513107,85.83011326,97.19058515
40544,110010089031,95.1409211,97.24385477,93.71297632,89.57810502,93.23726745,98.53839553,77.35962141,96.45276468,90.56250879,98.62718841,90.41376076,89.3257156,97.78135742
40545,110010089032,81.36149886,88.84406065,87.72778117,80.96541721,85.16328197,89.65231862,76.59889743,93.00971779,85.47888095,95.97112542,81.56441464,80.84867527,87.88210036
40546,110010089041,90.52960707,99.73944369,98.51636152,97.54109143,98.82559693,97.89416834,81.44715656,98.75387238,94.74247101,99.55030641,97.90369298,97.30621169,98.49909536
40547,110010089042,95.00616893,89.94155356,80.99014515,73.43459771,76.92017521,94.62754322,74.84752373,89.85026113,80.06154494,93.8009027,73.71721514,73.46256689,91.95703699
40548,110010090001,75.80336037,78.51135554,90.97613029,86.17495847,90.31196357,92.98349488,77.26045765,91.33550253,90.37243802,94.30928027,87.01567356,85.90062636,88.19927307
40549,110010090002,79.4794634,81.94391027,87.7932002,81.80771206,86.03223919,95.19892968,75.39429448,88.58844404,87.91172359,93.02231717,82.56100441,81.59026643,87.46232908
40550,110010091021,94.42412093,84.20065797,77.00297658,72.36007774,72.16988364,85.85165362,70.8759119,80.56306218,80.68000212,89.89704113,69.86246854,69.57169624,88.40817614
40551,110010091022,97.24140337,98.55344328,96.86994373,97.06534018,96.88816324,98.5868928,74.59230562,96.17849747,97.15705511,99.33760323,95.25348487,94.16118162,99.27272717
40552,110010091023,91.92756376,94.61969112,90.89436488,89.13689893,88.81177384,94.47662926,73.54463926,91.65345782,91.69634624,97.19594129,85.47202065,84.44241779,94.84191396
40553,110010092011,89.809554,80.99960123,81.48791493,76.55855926,76.36638684,92.54405492,,82.68167495,84.1099774,95.628211,73.52049049,72.98796296,87.53256828
40554,110010092031,56.28148712,94.00430421,88.10742974,84.25800218,83.92787351,96.81622942,,88.1081349,93.35052866,98.36874998,80.70940668,79.71109433,77.45776747
40555,110010092032,95.30597939,91.24321868,82.35048385,77.22233422,77.00014492,94.69125913,,84.51959004,88.5022913,96.5452104,74.14115846,73.54288347,92.28643318
40556,110010092041,88.61151912,84.41988126,74.37677231,69.32535647,69.16001958,87.68245496,,77.71810824,81.06325357,92.08016748,67.43352075,67.20112223,81.5034458
40557,110010092042,98.14523392,94.84276971,94.27605051,93.18876307,92.91996235,97.47997866,,93.48619298,95.44754647,99.38010874,90.31121211,88.90745872,98.96217487
40558,110010093011,89.07926059,79.0946038,67.76001691,64.08983058,64.01889731,72.0319668,61.77870993,70.49427601,70.1242797,81.11900111,63.33945459,63.2532212,76.29335592
40559,110010093012,92.09340158,78.51050985,66.93292363,63.48048582,63.40710624,76.08507661,61.08637389,69.84749127,70.54114595,83.95392262,62.84671455,62.79681696,77.12213531
40560,110010093013,90.42969098,82.09695177,71.10460468,66.70982642,66.64536834,81.10745735,67.35709086,74.48142461,74.86785792,85.40906307,65.39865071,65.2590479,80.12198524
40561,110010093014,73.62032213,9.149604549,24.35964927,37.01585198,36.65955698,12.70833277,56.2270336,23.91066141,16.06085165,2.92317842,45.85010503,45.49547155,16.78802631
40562,110010093021,91.37622277,87.35404694,80.96770314,76.05455848,75.85706176,93.70326989,,83.10214041,85.61938832,94.10872435,72.97941856,72.54743372,88.31135898
40563,110010094001,59.25171047,87.96768058,76.82001224,70.11107941,72.98287381,84.0874767,63.14127772,78.39864039,76.8987668,87.6963117,70.6016358,70.19109367,73.64143907
40564,110010094002,83.87396317,90.87055451,81.83472747,74.91559721,78.54427325,91.82785532,68.81483234,83.70656841,82.52208895,92.0971956,75.56426055,74.84243446,85.53064942
40565,110010094003,46.66376124,91.48428418,80.37765623,73.48722854,76.97806114,89.60276275,63.15671708,81.98225135,80.49768401,89.98487551,74.07511025,73.46841952,71.87428573
40566,110010094004,16.24488857,83.43342949,71.49832345,65.76405584,67.72157517,81.46105058,62.43577413,74.20844362,73.14471245,83.96282645,66.26521884,66.0602558,63.67139863
40567,110010095011,79.05847815,99.71543055,98.06746653,98.23394761,98.12567807,99.02114226,72.59107439,94.66903898,91.24812576,99.3948571,97.14998141,96.11344976,95.0234946
40568,110010095012,70.37092602,83.62353715,79.36963455,74.64693795,74.43439392,92.3759356,,79.00995098,76.61602958,92.43216103,71.90376633,71.38678702,77.59538352
40569,110010095013,90.84644595,96.06179806,94.72263121,94.13334434,93.84474486,95.20986177,62.4934717,92.06934729,90.07680266,98.85805868,91.57417989,90.02771429,96.22998059
40570,110010095031,56.77247226,89.59931594,80.75914502,73.49031874,76.97839162,88.79888497,63.5314383,80.39107801,77.80516795,90.89964545,74.1486385,73.47677015,74.69224801
40571,110010095032,52.89052333,79.57409103,67.59791046,62.9470712,64.25769365,80.70128457,62.03617946,69.90377233,69.12408106,80.61522393,63.54211187,63.43646499,68.24064828
40572,110010095033,69.21074963,17.75408243,36.13138495,49.97389022,46.34231423,5.985255244,56.33545056,34.18417098,27.95708726,8.297779657,51.78749238,51.71576981,24.90635997
40573,110010095041,79.4800152,81.46360905,70.78764836,66.59826303,66.54322644,82.91015337,62.05098185,72.9407131,71.69195512,86.23634039,65.35644894,65.16848324,75.20415712
40574,110010095042,45.8870494,87.98565895,82.85547455,78.85023128,78.53090914,88.19170369,63.11817874,82.03338114,79.22526806,93.0037812,75.63974546,74.86576469,72.16205318
40575,110010095051,97.42780847,90.91748664,79.0417595,72.87936912,73.41185418,93.21446052,62.85608851,78.34659267,69.9945474,90.52035631,73.61850728,72.88401945,94.15528942
40576,110010095052,94.59967077,82.46040725,72.33993631,66.83320516,67.21318026,86.95852991,70.8541898,72.54094631,65.23792044,85.86769584,67.45102067,67.08509489,85.9769447
40577,110010095053,98.39296281,89.95218993,84.56043832,78.80603964,79.41705907,96.35177114,69.40733635,82.65309832,77.54658685,94.23117255,79.9059482,78.71762791,97.35842318
40578,110010095071,96.35801175,97.86667607,92.0307079,88.71406754,89.38452958,95.263148,64.1308303,88.76838178,83.26221328,97.0534956,90.06954339,88.41452987,98.11538235
40579,110010095081,94.29967251,80.51383078,79.19097136,76.33273374,76.15034592,93.34187325,72.11658825,79.09100306,74.99826426,92.01191903,73.4361871,72.77398643,90.89261409
40580,110010095082,91.33446599,96.03184894,86.75433086,85.66142187,85.2580618,88.9370287,63.75558227,84.60680157,79.66978568,94.77526909,82.20175659,80.89954917,93.11591345
40581,110010095083,63.49362907,89.81694449,89.87234709,89.70748397,89.40108662,91.73624282,64.24096234,87.23534519,82.14084899,96.14355438,86.41173847,85.00484406,82.82759395
40582,110010095091,67.92221435,90.69345993,78.66588709,71.87078891,75.06423499,89.06383275,63.1683509,78.87926751,74.78354868,90.40468399,72.47811675,71.89924687,77.15206676
40583,110010095092,67.41441877,88.22052629,77.41809195,70.74365397,73.67962657,86.3084749,62.88035128,78.27507731,74.69132214,89.84623664,71.27586542,70.75998397,76.28260158
40584,110010095093,65.94465008,83.16045521,73.76657482,67.55360967,69.88223442,76.91681821,62.49634695,74.98253699,71.64164633,87.35234214,68.12263386,67.7657718,73.81277175
40585,110010096011,73.34559,99.29292007,95.78105998,93.79378931,96.43675062,99.51040599,78.8639988,95.43667841,96.4813529,95.91779269,94.53046699,93.45142416,91.44620467
40586,110010096021,95.97315306,93.6073443,94.6531037,91.69969236,94.9211587,99.81062136,78.52791612,95.73829091,93.47723702,96.38285869,92.36974505,91.43180966,98.50695564
40587,110010096022,76.90843187,97.14038002,95.46272349,92.96845697,95.87540048,76.87692235,80.579898,96.08151568,94.23297826,96.82781013,93.59826703,92.70717099,92.25186874
40588,110010096031,97.73512831,97.48580651,95.46406006,92.90277148,93.4064311,98.18081803,81.0343676,96.38770601,92.10913922,97.3914182,93.51757592,92.61668291,99.23847399
40589,110010096032,98.83378915,87.76802095,78.93904719,71.99606244,72.51312032,94.48151908,77.83201255,86.40529849,80.20658745,90.2999913,72.12788956,72.00999795,95.61586679
40590,110010096033,97.91289573,96.25439706,90.05753456,84.65449743,85.34409939,99.47655304,81.65319856,94.5166825,86.45462074,95.40260235,85.18354792,84.48922396,98.21140351
40591,110010096041,95.23951226,95.65748699,88.93842021,86.72254907,86.3355308,99.52078445,84.5500382,94.30804832,80.15874013,94.40255279,82.51260121,81.97282339,95.92396281
40592,110010096042,98.08498782,92.59462371,83.70782137,80.03191106,79.66286871,97.83704293,82.16474688,90.26346628,78.89502648,93.38494159,76.13543305,75.88418966,96.20574734
40593,110010097001,72.4001292,97.92397963,96.90906015,96.12219943,97.94191221,97.20504347,85.68828927,97.46034984,82.99065173,95.49487888,96.62306345,95.5091234,92.71115941
40594,110010097002,82.3256252,82.0499602,80.79478406,74.72369918,78.35034171,90.38245076,77.88782367,85.98007625,71.29275111,83.99946976,75.07877514,74.37612195,84.67069689
40595,110010098011,95.70156194,96.81280965,96.2805715,94.93581791,97.20132725,94.44131362,87.0940696,96.844791,83.28761934,94.69077571,95.54203201,94.32719677,98.97295848
40596,110010098021,16.24488857,94.4350149,90.49743641,86.35906059,90.47437612,92.02150428,83.53028738,92.99596085,78.21828378,90.20528532,87.05511256,85.71458198,63.67139863
40597,110010098022,16.24488857,94.33810689,89.67201413,85.15790462,89.4032378,89.96721362,81.9178299,92.16722354,78.1431442,89.71822773,85.84058332,84.58183178,63.67139863
40598,110010098031,68.23464583,84.47656534,85.12458353,84.22211528,83.89589234,92.9115422,81.67560978,90.51533796,74.62851154,89.01994463,80.31352604,79.28057257,81.83563575
40599,110010098032,97.79146028,88.81955364,85.95464505,85.32201988,84.94592978,86.53093777,85.06572712,90.16182071,76.32179385,88.27187039,81.32843764,80.25881228,97.32046013
40600,110010098033,95.5174802,90.17419601,87.34597287,87.10497504,86.72721698,95.77293096,82.61546215,91.34407009,77.11451618,89.53826225,83.11908422,81.92381035,96.21167387
40601,110010098041,69.92596208,94.57432477,94.40460386,92.31618609,95.40260041,96.30076628,83.66322643,96.79000712,80.06534414,94.95395201,93.10014593,91.72767778,89.23712717
40602,110010098042,71.79392842,84.21762847,83.40405142,77.51147149,81.49448678,88.19950806,80.43794015,89.92032779,72.57791735,88.51866305,78.04398427,77.15459841,81.94955389
40603,110010098071,94.53896432,87.45250456,80.04384013,75.00808104,78.63854425,96.29398264,78.36239233,85.6289662,74.6566577,84.51179378,75.39932216,74.61296582,92.48398803
40604,110010098072,96.37974573,99.32429962,94.80932123,93.8618586,96.48070354,96.55673496,83.00289438,95.33876649,87.32966735,95.18592985,94.61111035,93.26403172,98.97521629
40605,110010098101,97.98244869,91.99563112,92.89667127,90.38103041,93.85377459,88.4727957,85.37777008,94.13622421,82.65845903,92.64968501,91.17690686,89.62305331,99.02166003
40606,110010098102,97.83081626,91.80906383,90.19289177,86.46270003,90.56855413,93.30130857,84.98788106,92.13854904,81.30361209,90.99958105,87.16421701,85.78292914,98.4484436
40607,110010098111,95.78846983,98.27322179,95.31597684,96.58881334,96.34688656,93.01940393,83.70821708,95.56602871,84.50991338,95.14890058,94.41582274,93.0462113,98.78331787
40608,110010098112,88.5392605,96.39918898,97.08799316,98.20854011,98.09391396,96.50069201,82.4075795,96.8735097,85.67136929,95.77513085,96.8621607,95.74990851,97.5618497
40609,110010099011,86.28372219,90.72663725,83.67004456,76.55326149,80.39464223,93.95058562,80.97562229,94.27843302,69.30706224,91.48436436,76.90080245,76.39267387,87.84271664
40610,110010099012,62.44133637,91.94926787,86.28928614,79.56240086,83.71190058,85.9021844,78.73962519,93.98847847,70.1342414,93.02448596,79.9824612,79.36867116,79.56858795
40611,110010099021,64.70897011,89.4435645,79.77157269,73.93351687,74.49375391,91.30308473,78.23481886,87.31466322,67.91097497,87.42809906,74.1440747,73.74233709,77.35270652
40612,110010099022,70.74626902,97.87060422,89.92539224,86.03339801,86.68980327,95.92116996,81.16409999,94.85375788,73.10558451,93.3407075,86.57587229,85.65244834,86.0549762
40613,110010099031,16.24488857,79.51674966,85.02378977,79.90982436,80.52232883,93.38315829,75.74592397,87.31362821,86.93407505,88.30042386,80.42391561,79.5778706,63.67139863
40614,110010099032,16.24488857,91.69430214,81.01051432,75.36674429,76.00903119,90.90662604,74.96303495,85.14315062,83.52791475,85.54062881,75.70785482,75.12806102,63.67139863
40615,110010099041,16.24488857,85.96618883,86.92905784,82.25092666,82.90329845,92.7668732,76.66620183,90.82724172,86.36261371,90.78457097,82.82087808,81.95001465,63.67139863
40616,110010099042,59.17769005,94.2172391,95.04291949,93.64888226,94.11650895,94.16685858,79.2973547,95.90017344,91.98858848,95.54456514,94.30811192,93.22303198,85.86784736
40617,110010099051,16.24488857,85.90250022,81.82666236,76.38618926,77.05238033,86.07855672,75.5688058,86.31925672,83.42476407,86.67697193,76.77324502,76.13551366,63.67139863
40618,110010099052,16.24488857,92.1065238,83.12062899,77.79284426,78.44287768,89.38922998,75.91569037,86.68655834,84.36224295,87.62154528,78.24793782,77.52347794,63.67139863
40619,110010099053,68.15245722,92.51606876,88.33932101,84.24495087,84.96133837,90.81635913,77.75964451,91.26949055,85.30286528,91.87955699,84.86577606,83.89565352,84.18030166
40620,110010099061,80.6212032,97.27100465,92.3047622,89.58964812,90.26521343,97.51668093,78.7740302,94.70289157,90.1678012,94.16399814,90.29546702,89.1695219,91.88906902
40621,110010099071,54.26163897,89.7693941,79.2850073,73.49010959,74.04952348,76.41806694,75.55418929,86.75202248,74.77276262,87.30306257,73.68259479,73.38325701,73.96000226
40622,110010099072,77.69588007,99.67757054,94.86965224,93.28852696,93.78818391,92.30369146,79.2623313,96.4111082,89.97182768,96.12499127,93.93569731,92.89062715,92.70656451
40623,110010101001,95.34281659,20.53772081,10.01775717,24.6725642,24.45690132,0.178127093,32.29604361,12.48315076,17.31045836,0.198721562,35.96091759,35.37299112,1.520878652
40624,110010101002,94.51583864,79.5481225,74.77670683,68.17396217,68.02930329,96.27329287,74.61225234,76.82469333,70.57310869,95.86343075,66.53377334,66.31137362,84.93957778
40625,110010102001,87.79418917,38.62127321,26.50145427,41.96853439,41.51850497,0.223895639,44.65195489,15.50181683,36.19394707,1.268817048,49.13440772,48.88564682,10.73647932
40626,110010102002,80.13781952,42.80069735,14.79263004,29.38815726,29.09555419,0.574061733,41.58993419,8.476685127,28.11662844,0.497658893,40.33154596,39.76176243,9.964501697
40627,110010103001,87.43649834,83.97412589,71.31736152,68.28664872,68.1308263,85.4119903,76.44283674,70.91256871,63.67616546,86.98070872,66.7585368,66.40172466,79.9434078
40628,110010103002,86.54011072,86.73888868,79.76062684,77.4718749,77.24830025,89.10587984,77.29494472,77.05887716,66.83997678,94.49310409,74.60040174,73.70714534,86.14065977
40629,110010103003,78.18860964,90.25947166,83.04707777,81.42606139,81.0395861,91.68734559,78.34202079,79.75597227,68.95321299,94.15628998,78.24288416,77.08650889,84.32438873
40630,110010104001,73.081147,99.52259986,96.4326833,95.32675776,97.41568985,99.53797772,82.16088511,97.74850936,82.55118568,96.97201244,95.87061839,94.76312036,92.33218762
40631,110010104002,60.46797585,99.5475471,96.95151006,96.13253036,97.94444784,99.35365563,81.86938687,98.33596807,82.28582321,97.71226755,96.64484626,95.58834895,88.37758619
40632,110010105001,97.01612459,86.35535645,92.59108854,89.16842615,88.85097502,99.72495854,70.34756366,96.73174324,80.23451381,99.0362337,85.41416711,84.36063409,97.64477303
40633,110010105002,88.42589996,20.20473273,9.82293358,22.79026161,22.591946,0.026451728,43.420602,5.350778331,22.52069,0.409746783,34.47174807,33.70390424,3.900277901
40634,110010106001,98.73908774,90.75585836,82.63871992,75.8851366,75.68395397,92.21614119,71.57572077,87.74667841,81.21474698,95.86483342,72.77998695,72.40305009,95.63317173
40635,110010106002,98.33093326,12.58512559,1.257831863,4.612960312,4.592039928,0.657183871,40.42257931,2.011985431,3.532174483,0.096840327,10.71406662,10.05382788,0.064000489
40636,110010106003,96.31123815,76.68147634,71.74001578,66.03927474,65.96320375,84.39967416,69.17975405,79.25800577,71.64547663,90.8214417,64.82793954,64.70010183,84.49259138
40637,110010107001,93.76123851,50.33558735,56.62951022,57.6300302,57.62805462,31.22503078,44.33795611,56.13088696,57.08476594,22.48834648,58.58463318,58.58929805,36.14728718
40638,110010107002,87.35538224,51.0902829,57.47428278,57.91322001,57.91019201,38.28291195,46.42639131,57.26575668,57.62495962,30.81474606,58.77864436,58.77754216,42.24103665
40639,110010108001,96.10586417,76.09304786,84.50630263,77.9051427,77.66620643,96.84897001,78.66182039,83.74667404,70.18169362,99.31785329,74.75374462,74.05336588,93.35583114
40640,110010108002,91.05954211,83.84168885,87.2513659,81.21179055,80.80886676,96.24875596,78.19873957,86.55893722,75.04817033,99.21843626,77.7356023,76.86250255,90.93397637
40641,110010108003,95.83045403,70.37392862,65.34646643,61.73048865,61.67927517,81.53538008,72.97937708,67.27456045,61.00025773,88.19773199,61.538466,61.48977106,77.04511535
40642,110010109001,90.33946313,93.20214637,94.28628753,93.37887363,96.14504997,88.68008861,84.18829594,94.7700977,87.46722731,95.16108687,94.14248525,92.7146287,97.028877
40643,110010109002,73.22889792,96.71147565,92.55009867,90.99448578,94.31485993,95.76602068,83.58323142,92.77441054,89.46824499,93.21869525,91.75697164,90.18637312,89.68369286
40644,110010110001,73.50152009,76.93908614,75.09723108,70.54050459,70.33566043,77.88404959,69.07399337,86.25894873,65.0049204,91.75554728,68.28638571,68.03359987,76.13606036
40645,110010110002,74.67554549,29.41434345,17.47539953,28.79147296,28.51643301,11.83680126,39.83017004,7.780808305,39.95003363,0.884064149,39.94715139,39.32661425,12.59076067
40646,110010110003,87.64814823,24.23682758,16.11744433,27.09377645,26.86938231,5.647933195,40.18479809,7.247930424,38.50729166,0.601614721,38.55033918,37.87355389,5.294777751
40647,110010110004,89.79759819,43.25211707,20.92478099,32.79211691,32.47650477,9.478986463,43.22431281,8.336495728,41.63871861,1.061015753,43.04384461,42.53755301,5.782899616
40648,110010111001,92.04344765,94.07174813,84.84875762,82.5572109,82.24038415,93.84798057,74.47180647,86.55540966,84.59478449,91.96604234,78.79108826,78.09979278,92.2479546
40649,110010111002,87.69839361,97.98807188,91.87280168,91.7443465,91.48178988,95.81372696,74.22817548,91.72675449,89.54753131,96.29434386,88.31222491,87.2235268,93.92470206
40650,110010111003,88.79311226,92.24785918,91.2010293,90.86309223,90.54803953,95.45946523,75.77625459,92.76026155,89.97008173,96.53813057,87.22050267,86.18858876,94.00239608
